id,question,answer,updatedDate,subcategory,category,category_id,subcategory_id,lastEditor_id,lastEditor_name,lastEditor_username
328c41f9-7925-4f25-ab60-d9d97b694d2c,ถ้าการย้ายหลักสูตรต้องทำอย่างไร?,"1. ได้รับความเห็นชอบจากอาจารย์ที่ปรึกษา หัวหน้าภาควิชาในภาควิชาเดิมและได้เรียนตามแผนการศึกษาในสาขาวิชาเดิมมาแล้ว ไม่น้อยกว่าสองภาคการศึกษาปกติ ทั้งนี้ไม่นับภาคการศึกษาที่ลาพัก หรือถูกสั่งพักการศึกษา
2. นักศึกษาจะต้องมีคะแนนเฉลี่ยสะสมไม่ต่ำกว่า 2.00
3. นักศึกษาจะต้องยื่นร้องต่อภาควิชาที่จะย้ายเข้า ในระยะเวลาสัปดาห์ นับแต่วันประกาศผลการศึกษาภาคเรียนที่ 2
4. ต้องได้รับความเห็นชอบจากที่ประชุมภาควิชาที่จะขอย้ายเข้าก่อนและภาควิชาที่เห็นชอบการย้ายเข้าของนักศึกษาจะต้องดำเนินการเทียบโอนผลการเรียนของนักศึกษาที่ได้ศึกษามาแล้วมาเป็นรายวิชาและหน่วยกิตในหลักสูตรของภาควิชานั้นๆ เพื่อเสนอให้ที่ประชุมคณะกรรมการประจำคณะวิศวกรรมศาสตร์พิจารณาอนุมัติการย้ายภาควิชาและการโอนผลการเรียนตามระเบียบมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรีให้ทันต่อการลงทะเบียนในภาคการศึกษาปกติต่อไป",2021-05-12T19:43:09.000Z,หลักสูตร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,63138d4c-450c-4821-8ece-cf881af8484a,root-id,rootadmin,root
33b08cfe-9244-4562-9cc4-962394497dfe,วิศวะคอมจบไปทำงานอะไร?,"สามารถทำงานได้ทั้งสายงานซอฟต์แวร์, ฮาร์ดแวร์, ดาต้าและเน็ตเวิร์ค ซึ่งขึ้นอยู่แต่ละหลักสูตร",2021-05-30T18:18:16.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
3c546ffb-880f-4c4b-8ed1-cde94d01eee8,"วิชาภาคบังคับที่มีวิชาต่อเนื่อง  หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ 
มีอะไรบ้าง ?","วิชาภาคบังคับที่มีวิชาต่อเนื่อง แยกตามกลุ่มวิชาดังนี้
MTH 101 คณิตศาสตร์1 (Mathematics I)
MTH 102 คณิตศาสตร์ 2 Mathematics II
วิชาบังคับก่อน : MTH 101 Mathematics I
----------------------------------------------------------------------------
CPE 102 การเขียนโปรแกรมคอมพิวเตอร์พื้นฐาน (Computer Programming Basics)
CPE 111 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล Programming with Data Structures
----------------------------------------------------------------------------
LNG 101 ภาษาอังกฤษทั่วไป  (General English)
LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)
วิชาบังคับก่อน : LNG 101 ภาษาอังกฤษทั่วไป (General English)
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication)
วิชาบังคับก่อน : LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)
",2021-05-12T19:42:58.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
3eeea8cc-0d40-4735-b438-344f956858a3,ถ้าต้องการทำ Work Integrate Leaning หรือ Wil ต้องทำอย่างไร?,"ต้องเป็นนักศึกษาหลักสูตรนานาชาติเท่านั้น โดยนักศึกษาชั้นปีที่ 4 ของหลักสูตรนานาชาติจะสามารถเลือกทำ Senior project หรือ Work integrate Learning 
ได้อย่างใดอย่างนึง โดยหากนักศึกษาต้องการทำ Work Integrate Learning นักศึกษาจะต้องเป็นผู้ที่ติดต่อบริษัทเพื่อขอฝึกงานตามระยะเวลาที่มหาวิทยาลัยกำหนดด้วยตัวเอง
",2021-05-12T19:43:07.000Z,WIL,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,1490993f-22f3-4c54-96a3-8d0f43d96698,root-id,rootadmin,root
3fa5654e-2201-4c70-ae3a-3155ff843744,หลักสูตรนานาชาติจบมาแล้วทำงานในสายใดบ้าง?,"-วิศวกรคอมพิวเตอร์
-Business Intelligence Analyst
-Data Scienctist
-Data Engineer
-Software Developer",2021-05-12T19:43:15.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
41a9e394-047f-4bb6-8a69-0d544ff57dee,วิชาเลือกที่มีวิชาบังคับลงก่อน หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ ?,"CPE 356 การตลาดและโมเดลเชิงทำนาย Predictive Analytics in Marketing
วิชาบังคับก่อน : CPE 352
CPE 357 การวิเคราะห์ทรัพยากรบุคคล People Analytics
วิชาบังคับก่อน : CPE 352
CPE 371 ปัญญาประดิษฐ์ Artificial Intelligence
วิชาบังคับก่อน : CPE 212
CPE 463 การประมวลผลรูปภาพและการมองเห็นด้วยคอมพิวเตอร์ Image Processing and Computer Vision
วิชาบังคับก่อน : MTH 201

LNG 106การฟังและการพูดเชิงวิชาการ (Academic Listening and Speaking)
วิชาบังคับก่อน : LNG 105 ภาษาอังกฤษเชิงวิชาการสำหรับนักศึกษานานาชาติ
LNG 107การอ่านและการเขียนเชิงวิชาการ (Academic Reading and Writing)
วิชาบังคับก่อน : LNG 106 การฟังและการพูดเชิงวิชาการ
LNG 121 การเรียนภาษาและวัฒนธรรม (Learning Language and Culture)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 122 การเรียนภาษาอังกฤษด้วยตนเอง (English Through Independent Learning)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 231 สุนทรียะแห่งการอ่าน (Reading Appreciation)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 232 การแปลเบื้องต้น (Basic Translation)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 233 การอ่านอย่างมีวิจารณญาน (Critical Reading)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 234 การสื่อสารระหว่างวัฒนธรรม (Intercultural Communication)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 235 ภาษาอังกฤษเพื่องานชุมชน (English for Community Work)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 243 การอ่านและการเขียนเพื่อความส าเร็จในวิชาชีพ (Reading and Writing for Career Success)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 410 ภาษาอังกฤษธุรกิจ (Business English)
วิชาบังคับก่อน : LNG 103 หรือ LNG 107",2021-05-12T19:42:58.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
41fb9b6a-ec8b-4671-9607-28ace0247511,วิชา CPE329/Business intelligence มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:06.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
43ed792b-cb95-4bfc-bc54-8edccd774bb7,ตรวจวันเวลาสอบได้ที่ไหน,"นักศึกษาสามารถตรวจสอบข้อมูลได้ที่
1. Login เข้าระบบ New ACIS https://sinfo.kmutt.ac.th/ 
2. เลือกเมนู ""ตารางสอน/ตารางสอบ""
3. เลือก ""สอบถามตารางสอบ""
4. ตรวจสอบ เลขที่นั่งสอบ ห้องสอบ  ",2021-05-12T19:43:12.000Z,ตารางสอบ,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,4aac0a9b-159d-4fd0-b237-6c7c3ae1b76b,root-id,rootadmin,root
447183bd-8df9-46e6-a1d8-9c76ad03662d,ขอลดรายวิชาออนไลน์ หลังหมดเขต เพิ่ม-ลด 2 สัปดาห์แรกได้ที่ไหน?,"เข้าระบบ https://sinfo.kmutt.ac.th/ > เลือกเมนู ""ลงทะเบียนรายวิชา"" > เลือกเมนูที่ 3 ""ลดรายวิชา"" > เลือกรายวิชาแล้วกดยืนยันการลด > การลดรายวิชาจะสมบูรณ์เมื่อ อ.ที่ปรึกษา กดอนุมัติออนไลน์ผ่านระบบ",2021-05-12T19:43:11.000Z,เพิ่มลดรายวิชา,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a52f4ea3-2ec2-4373-9351-1cae1be707a7,root-id,rootadmin,root
47506cd7-4c43-4b0d-a709-8cf44c912e7f,วิชา CPE342/Java programmingมีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
4837f2dc-18ba-41ad-80e5-ad662afed2b5,กรณีเพิ่มและหลักสูตรปิดรายวิชา จะได้รับเงินคืนไหม หรือ ต้องจ่ายเงินเพิ่มเท่าไหร่,กรณีหลักสูตรแจ้งปิดรายวิชา นศ. จะได้รับเงินคืน 100% ของค่าหน่วยกิต เพื่อนำไปชำระในวิชาที่นศ.ลงเพิ่มโดยไม่ต้องจ่ายเงินเพิ่ม,2021-05-12T19:43:10.000Z,เพิ่มลดรายวิชา,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a52f4ea3-2ec2-4373-9351-1cae1be707a7,root-id,rootadmin,root
4a130ca8-f814-44fc-850b-62088aa33415,วิชา CPE111/Data Structure มีวิชาตัวต่อมั้ยครับ?,ไม่มี แต่จำเป็นต้องเรียนวิชา CPE100 Programing ก่อน,2021-05-12T19:42:59.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
4cf451fd-c4a1-48d6-8594-65d9421e2fe4,วิชา CPE231/Database มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
4d023550-0a6c-47f5-bce1-31a7ac3db0df,"วิศวะคอม/หลักสูตรปกติ ปี 1 เทอม 2
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 18 หน่วยกิต
CPE 111 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล (Programming with Data Structures)
CPE 122 พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ (Basic Circuits and Electronics)
GEN 121 ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills)
LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)
MTH 102 คณิตศาสตร์ 2 (Mathematics II)
PHY 104 ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 2 (General Physics for Engineering Student)",2021-05-12T19:42:54.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
4ffc483f-def0-4dca-8ec4-8c26ef9e9f04,วิชา CPE212/Algorithm มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:04.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
5000a318-68e9-4d75-b1bd-61c531715ed2,"วิศวะคอม/หลักสูตรปกติ ปี 2 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี  (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหศัจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:54.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
52ba0692-e6ac-4159-9fc7-0b8f34e13975,วิศวกรรมคอมพิวเตอร์หลักสูตรเรสิเดนทอล คอเลจ ปีที่ 3-4 เรียนอะไรบ้าง?,วิชาหลักสัญญานและระบบ Embeded System วิชาเลือกเสรีตามความสนใจ การฝึกงานและการทำ Senior Project,2021-05-12T19:43:01.000Z,หลักสูตรRC,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,6e05d9b4-a1e1-4f32-8777-e474b07e6f3c,root-id,rootadmin,root
56c80035-a5ee-4c03-ae1b-6b17cf3fb92f,วิศวกรรมคอมพิวเตอร์หลักสูตรนานาชาติ ปีที่ 4 เรียนอะไรบ้าง?,สามารถทำ Senior Project หรือ สหกิจได้ (Work-integrated Learning),2021-05-12T19:43:01.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
56f672b0-ca7d-4163-b1d2-e8e66a6edf01,ใครเป็นหัวหน้าภาควิชาวิศวะคอม/?,ผศ.สนั่น สระแก้ว,2021-05-12T19:43:13.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
58ab5a3a-11ef-4458-91a4-a2794b7189fa,แจ้งขอสำเร็จการศึกษาได้ที่ไหน,สามารถแจ้งจำนงจอสำเร็จการศึกษาได้ที่  https://pre-grad.kmutt.ac.th/ ,2021-05-12T19:43:11.000Z,เอกสาร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,fa40cb26-386c-4330-a166-f26f41f7f0f7,root-id,rootadmin,root
58cdafe4-4d26-48fa-844c-2ae7511b1ed9,วิศวะคอม/อยู่ที่ไหน?,"ภาควิชา, คณะวิศวกรรมศาสตร์
ชั้น 10-11, อาคารวิศววัฒนะ,
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี
126 ถนนประชาอุทิศ แขวงบางมด เขตทุ่งครุ กรุงเทพฯ 10140",2021-05-12T19:43:14.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
5a99dacc-b884-4bc0-98f2-fb18c44e828a,วิชาเลือกเสรีต้องลงวิชานอกภาคเท่านั้นหรือไม่?,"เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:57.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
5b34c3ae-dc05-49f3-82d2-d5cae3cb1972,"วิศวะคอม/หลักสูตรนานาชาติ ปี 2 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต ได้แก่  
CPE 212 การออกแบบขั้นตอนวิธี (Algorithm Design)
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design)
GEN 101 พลศึกษา (Physical Education)
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking)
LNG 107 การอ่านและการเขียนเชิงวิชาการ (Academic Reading and Writing)
MTH 201 คณิตศาสตร์3 (Mathematics III)
CHM 103 *เคมีพื้นฐาน 3 (Fundamental Chemistry)
หรือ
MIC 101 *ชีววิทยาทั่วไป (General Biology)
หมายเหตุ นักศึกษาต้องเลือกลงหนึ่งวิชาระหว่างวิชา CHM 103 เคมีพื้นฐาน หรือ MIC 101
ชีววิทยาทั่วไป วิชาใดวิชาหนึ่ง",2021-05-12T19:42:53.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
5dab0b1f-dc0f-4fcd-a0b1-2fe3883acef6,วิชา CPE325/Big data มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
64426b78-dd78-4a43-b353-9efe78e9f9fc,ถ้าต้องการลงทะเบียนเรียนมากกว่า 19 หน่วยกิตต้องทำอย่างไร?,"นักศึกษาสามารถเขียนเอกสาร สทน.18 คำร้องขอลงทะเบียนต่ำกว่า/เกินกว่าหน่วยกิตที่กำหนด พร้อมระบุเหตุผลและความจำเป็นที่เพิ่มหน่วยกิต  ส่งให้แก่ภาควิชาฯ
เอกสารที่ต้องการ
1. แนบสำเนาผลการเรียนทุกภาคการศึกษา
2. สำเนาเอกสารการลงทะเบียน
ลายเซ็นต์ที่ต้องการ;
1. อาจารย์ที่ปรึกษา
2. หัวหน้าภาควิชา
3. มติคณะกรรมการประจำคณะ
*หมายเหตุ เฉพาะนักศึกษาปีที่ 4 เท่านั้น, มีคำร้องออนไลน์ในระบบ New ACIS นักศึกษาโปรดยื่นคำร้องผ่านระบบ
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/   ",2021-05-12T19:43:09.000Z,ลงทะเบียนเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,f1a00097-779e-42fc-87f4-dfd4b3a339f3,root-id,rootadmin,root
64c7e25d-7384-49f6-ba77-219ffd9b3215,"วิศวะคอม/หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ 
ปี 4 เทอม 2 ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี  (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:57.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
65a54377-c97e-4325-84fe-364fffd20fec,"วิศวะคอม/หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ 
ปี 2 เทอม 2 ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:56.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
65e33db6-1396-40a2-bc6a-c54403cd7644,วิชาเลือกไหนน่าสนใจ?,"นักศึกษาสามารถเข้าที่ https://sinfo.kmutt.ac.th/ เพื่อเช็ครายวิชาที่สามารถลงทะเบียนได้
และนักศึกษาสามารถอ่านรีวิววิชาเลือกได้ที่นี่ https://pantip.com/topic/35921187?fbclid=IwAR26xKCwYhBOcx8Fi9_J-MOcijkrtmBUxK_sVFZinO0noKfVVxHpkQy9oDI ",2021-05-12T19:43:09.000Z,หลักสูตร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,63138d4c-450c-4821-8ece-cf881af8484a,root-id,rootadmin,root
6680c3a5-567f-417f-a925-e931ff5b4cf6,"วิศวะคอม/หลักสูตรนานาชาติ ปี 3 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เ่รียนทั้งหมด 16 หน่วยกิต 
CPE 325 ข้อมูลขนาดใหญ่ (Big Data)
CPE 326 ระบบปฏิบัติการ (Operating Systems)
CPE 327 วิศวกรรมซอฟต์แวร์ (Software Engineering)
CPE 332 ประเด็นความเป็นมืออาชีพด้าน (Professional Issues in Computer Engineering)
GEN 241 ความงดงามแห่งชีวิต (Beauty of Life)
PRE 380 เศรษฐศาสตร์วิศวกรรม (Engineering Economics)",2021-05-12T19:42:53.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
67363fec-0c92-48b1-8f63-f029489a728e,ลาป่วยต้องทำอย่างไร? ,"นักศึกษาสามารถใช้เอกสาร สทน.16 เพื่อขอลาป่วย/ลากิจได้ ส่งแก่ภาควิชาฯ
ลายเซ็นต์ที่ต้องการ;
1. ผู้ปกครอง 
2. อาจารย์ที่ปรึกษา 
3. หัวหน้าภาควิชา 
4. อาจารย์ผู้สอน
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/   ",2021-05-12T19:43:11.000Z,ลา/พักการเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,9ef4fbc9-7f7c-4a57-b866-a9033d47cf86,root-id,rootadmin,root
67fc9ea1-843c-44ba-935b-7961fda228ee,"วิศวะคอม/หลักสูตรนานาชาติปี 1 เทอม 2
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 18 หน่วยกิต ได้แก่
CPE 111 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล (Programming with Data Structures)
CPE 122 พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ (Basic Circuits and Electronics)
GEN 121 ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills)
LNG 106 การฟังและการพูดเชิงวิชาการ (Academic Listening and Speaking)
MTH 102 คณิตศาสตร์ 2 (Mathematics II)
PHY 104 ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 2 (General Physics for Engineering Student II)",2021-05-12T19:42:53.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
